YEAR,MN,DT,MAX,MIN,AW,RF,DRNRF(hrs),DRNRF(mnts)
1995,4,20,36.5,23.4,7,0,0,0
1995,4,21,35.7,23.4,7,0,0,0
1995,4,22,36.5,23,7,0,0,0
1995,4,23,36.6,23.5,8,0,0,0
1995,4,24,36.8,22.4,7,0,0,0
1995,4,25,37,22.8,7,0,0,0
1995,4,26,37.5,23.4,7,0,0,0
1995,4,27,37.5,22,9,0,0,0
1995,4,28,37,22.5,8,0,0,0
1995,4,29,36.4,22.4,8,0,0,0
1995,4,30,36.4,24,7,0,0,0
1995,5,1,37,24,7,0,0,0
1995,5,2,37,23.9,7,0,0,0
1995,5,3,37,23,9,0,0,0
1995,5,4,36,23.2,9,0,0,0
1995,5,5,35.7,23.2,7,26.2,1,45
1995,5,6,33.5,21.4,6,37.4,15,35
1995,5,7,,19.5,10,61,9,0
1995,5,8,25,19.6,6,18.6,12,44
1995,5,9,23,20.7,10,5.4,1,0
1995,5,10,29.8,23.5,9,0,0,0
1995,5,11,33.4,24.2,12,0,0,0
1995,5,12,34.3,24.5,14,0,0,0
1995,5,13,30.7,24,15,0,0,0
1995,5,14,32.1,24.1,14,0,0,0
1995,5,15,34,24.4,13,0,0,0
1995,5,16,32,23.5,11,0,0,0
1995,5,17,35.2,24.3,14,0,0,0
1995,5,18,35.4,24,8,0,0,0
1995,5,19,35.4,24.5,5,0,0,5
1995,5,20,35,22.5,7,0.6,0,35
1995,5,21,34.8,22,5,0.8,  ,  
1995,5,22,35.5,24.3,6,0,0,0
1995,5,23,35.6,25,7,0,0,0
1995,5,24,36,24.5,6,0,0,0
1995,5,25,35.1,23,7,0,0,0
1995,5,26,34.5,23,6,0,0,0
1995,5,27,34.4,23,5,0,0,0
1995,5,28,35,24,5,0,0,0
1995,5,29,35.5,24.5,5,0,0,0
1995,5,30,37,26.1,5,0,0,0
1995,5,31,37.4,25.5,5,0,0,0
1995,6,1,38,26,7,0,0,0
1995,6,2,38.4,26,8,0,0,0
1995,6,3,38.8,26.5,10,0,0,0
1995,6,4,38.1,26.8,8,0,0,0
1995,6,5,38.5,24.5,8,0,0,0
1995,6,6,35.5,25.5,11,0,0,0
1995,6,7,36.5,25.5,11,0,0,0
1995,6,8,36.8,21,12,5.8,0,25
1995,6,9,35.5,24.5,10,0,0,0
1995,6,10,36.6,25,10,0,0,0
1995,6,11,35,24,10,0,0,0
1995,6,12,32,23.5,11,5.6,0,50
1995,6,13,33.4,24.2,10,0,0,0
1995,6,14,34.7,24,10,0.6,1,10
1995,6,15,35,23.4,8,0,0,0
1995,6,16,35.2,22.9,6,3,1,30
1995,6,17,34.2,22,8,28.8,0,40
1995,6,18,29.4,22.9,9,0,0,0
1995,6,19,32,23.8,8,0,0,0
1995,6,20,34,24.3,8,0,0,0
1995,6,21,34,24.5,7,0,0,0
1995,6,22,30,23.5,10,0,0,0
1995,6,23,30,22.8,9,9.8,1,40
1995,6,24,30.5,23.4,7,0,0,0
1995,6,25,32.1,21.9,9,7.6,1,0
1995,6,26,32.7,23.4,6,0,0,0
1995,6,27,32.4,22.5,8,12.2,1,24
1995,6,28,32.4,23.2,9,2.6,0,5
1995,6,29,30.4,23.4,10,0.5,0,25
1995,6,30,32,23.1,7,0,0,0
1995,7,1,31.7,23,12,0,0,0
1995,7,2,30.5,22.9,14,0,0,0
1995,7,3,32,23.5,14,0,0,0
1995,7,4,33.2,23.8,9,0,0,0
1995,7,5,34,24,9,0,0,45
1995,7,6,32.8,22.2,4,22.2,0,10
1995,7,7,31.8,20.6,6,14.4,2,15
1995,7,8,29,22.1,9,0,0,0
1995,7,9,29,23.1,9,0,0,0
1995,7,10,31.5,22.2,10,2.4,0,7
1995,7,11,30,21.4,8,43.6,4,55
1995,7,12,29.2,22,8,1.4,  ,  
1995,7,13,29,22,9,0,0,5
1995,7,14,30,22.5,8,1.5,2,15
1995,7,15,30.4,21.5,8,27.6,0,0
1995,7,16,29.1,22.1,6,0,0,0
1995,7,17,30.3,21.9,6,16,1,35
1995,7,18,30.5,22.5,10,0,0,0
1995,7,19,27.7,22.3,8,0.4,0,15
1995,7,20,27.3,22.4,9,0,0,0
1995,7,21,30,22.5,11,0,0,0
1995,7,22,29.2,22.5,10,0,0,0
1995,7,23,30,22.9,8,0,0,45
1995,7,24,29.2,21.5,7,8.3,2,25
1995,7,25,29.7,20.5,5,11,2,25
1995,7,26,30.3,22.1,8,1.5,1,15
1995,7,27,30,21.3,7,0.2,1,15
1995,7,28,30,21.5,11,6.3,1,0
1995,7,29,27.2,21.5,8,1,0,20
1995,7,30,29,21,6,9.6,2,10
1995,7,31,31,22.2,8,0,0,0
1995,8,1,30,21.6,  ,0,0,0
1995,8,2,30.4,22.7,10,0,0,0
1995,8,3,30.5,22.1,10,0,0,0
1995,8,4,29.5,22.5,10,0,0,0
1995,8,5,31,22.6,9,0,0,0
1995,8,6,31.3,22.6,8,0,0,0
1995,8,7,32.5,21.8,8,15.4,1,5
1995,8,8,30,20.4,10,47,  ,  
1995,8,9,29.1,23,9,0,0,0
1995,8,10,30.8,22,7,0,0,0
1995,8,11,30.5,23,6,1.5,3,15
1995,8,12,31.4,19.6,4,97,1,5
1995,8,13,30.4,22.5,6,0,0,0
1995,8,14,30.7,22.9,6,1,0,5
1995,8,15,30.9,21.5,7,12,5,0
1995,8,16,28.4,22,9,0,0,0
1995,8,17,27.4,22,7,0.1,0,20
1995,8,18,31,22.2,7,1.4,  ,  
1995,8,19,30,22,6,0,0,0
1995,8,20,30.5,20.5,7,25,2,15
1995,8,21,31,20.1,6,5,2,15
1995,8,22,29.1,21.5,5,11.6,1,45
1995,8,23,30,22.4,6,7.8,0,40
1995,8,24,30.5,22.2,6,0,0,0
1995,8,25,30.7,22.8,5,0,0,0
1995,8,26,30,22.6,4,0.5,1,15
1995,8,27,29.4,22,9,14.2,  ,  
1995,8,28,26.3,22,9,0.1,2,50
1995,8,29,29,21.5,17,11.6,  ,  
1995,8,30,26,21.9,11,0,0,0
1995,8,31,29.3,22.8,11,0,0,0
1995,9,1,28.4,23,  ,0,0,0
1995,9,2,30,22.2,17,0,0,0
1995,9,3,30.4,22.5,10,0,0,0
1995,9,4,30.5,22.1,14,0,0,0
1995,9,5,30,21.4,9,0,0,0
1995,9,7,30.5,21.4,  ,2.5,0,20
1995,9,8,31.1,22,7,3,  ,  
1995,9,9,31,21.5,5,0,0,0
1995,9,10,30.3,21.9,5,0,0,0
1995,9,11,29.8,21.6,7,16.6,3,35
1995,9,12,28.2,21.2,3,2.4,3,5
1995,9,13,29,21.2,3,2.6,1,0
1995,9,14,30,21,7,0,0,0
1995,9,15,31.1,22.4,8,0,0,0
1995,9,16,29.7,21.8,8,23,4,47
1995,9,17,28.1,22,6,4.6,0,40
1995,9,18,29,22.5,10,0,0,0
1995,9,19,29.4,21,5,0,0,0
1995,9,20,29.4,22.5,10,0,0,0
1995,9,21,29.5,20.1,6,5.8,4,0
1995,9,22,29,22.5,8,0,0,0
1995,9,23,29.5,20.9,6,0,0,0
1995,9,24,30,21.6,6,0,0,0
1995,9,25,29.1,20.4,5,0,0,0
1995,9,26,31.1,21,5,19.4,1,54
1995,9,27,29.1,21.5,5,0,0,0
1995,9,28,30,21.5,6,0,0,0
1995,9,29,30,21.6,5,0,0,0
1995,9,30,30.2,22.1,7,2.8,0,30
1995,10,1,29.5,21.3,6,16.6,2,23
1995,10,2,30.5,20.2,4,10.8,  ,  
1995,10,3,31,22.4,3,0,0,0
1995,10,4,29.5,20.2,4,0.2,  ,  
1995,10,5,29.6,20.7,7,0,0,0
1995,10,6,28.5,21,4,0.6,0,25
1995,10,7,29,22,3,2.4,0,23
1995,10,8,27.4,20.1,3,3.2,1,50
1995,10,9,25.3,20.5,0,0,0,0
1995,10,10,26.1,20.6,7,1,0,20
1995,10,11,28.2,21,7,0,0,0
1995,10,12,30.4,20,7,0,0,0
1995,10,13,30.5,21,4,0,0,0
1995,10,14,31.4,21.8,5,1,1,45
1995,10,15,28.1,20.8,6,17.2,3,9
1995,10,16,26.5,19.6,5,0,0,0
1995,10,17,29.8,19.8,4,0,0,0
1995,10,18,30.4,22.4,5,0,0,0
1995,10,19,30.3,22,5,0,0,0
1995,10,20,29.5,22.1,5,0,0,0
1995,10,21,29.4,20,4,38.8,3,5
1995,10,22,28,19.4,3,43.8,1,55
1995,10,23,29.1,20.5,4,0,0,0
1995,10,24,27.5,20.4,4,10.8,1,25
1995,10,25,27.1,20.5,2,1.2,0,45
1995,10,26,28,20.4,4,0.8,0,10
1995,10,27,27,20.5,5,0,0,0
1995,10,28,27.5,20.5,4,3.6,0,25
1995,10,29,28.5,19.5,4,0,0,0
1995,10,30,27.6,19,4,0,0,0
1995,10,31,28.4,18.5,3,0,0,0
1995,11,1,29.8,21,2,0,0,0
1995,11,2,29.5,20,3,0,0,0
1995,11,3,27.4,20.5,3,4.5,1,20
1995,11,4,27.4,20.4,5,0,0,0
1995,11,5,25.4,19,5,4.8,1,40
1995,11,6,26,20,6,0,0,0
1995,11,7,27,19,4,4.4,0,35
1995,11,8,26.4,19.5,4,0,0,0
1995,11,9,26,17.9,5,0,0,0
1995,11,10,29.7,18,5,0,0,0
1995,11,11,30,20.5,3,0,0,0
1995,11,12,28.4,21,3,0,0,0
1995,11,13,28.1,18.4,4,0,0,0
1995,11,14,28.2,17.5,3,0,0,0
1995,11,15,27.1,15.5,4,0,0,0
1995,11,16,27.6,14.6,3,0,0,0
1995,11,17,27.4,15.5,4,0,0,0
1995,11,18,27.4,16.2,4,0,0,0
1995,11,19,27.6,17,3,0,0,0
1995,11,20,29.5,19,3,0,0,0
1995,11,21,29.5,19,4,0.1,0,2
1995,11,22,29.9,17.4,4,0,0,0
1995,11,23,28.7,19.8,4,0,0,0
1995,11,24,27.7,19.2,6,0,0,0
1995,11,25,28.1,19.1,4,0,0,0
1995,11,26,24.5,18,2,0,0,0
1995,11,27,27.9,18.8,3,0,0,0
1995,11,28,27.1,18,4,24.4,2,0
1995,11,29,28.1,16.5,5,0,0,0
1995,11,30,27.9,15.2,4,0,0,0
1995,12,1,27.4,15.4,4,0,0,0
1995,12,2,27,15,5,0,0,0
1995,12,3,26.3,14.8,4,0,0,0
1995,12,4,28.1,14.9,4,0,0,0
1995,12,5,27.5,16.4,4,0,0,0
1995,12,6,28,16.2,4,0,0,0
1995,12,7,27.5,16,4,0,0,0
1995,12,8,26,15,4,0,0,0
1995,12,9,27,13.6,4,0,0,0
1995,12,10,27,17,4,0,0,0
1995,12,11,27.5,15,4,0,0,0
1995,12,12,26.1,12.5,5,0,0,0
1995,12,13,26.2,12.2,5,0,0,0
1995,12,14,27,13,4,0,0,0
1995,12,15,27.5,13.5,5,0,0,0
1995,12,16,27.8,13.8,5,0,0,0
1995,12,17,26.6,13.3,6,0,0,0
1995,12,18,27,13.5,5,0,0,0
1995,12,19,27.5,13.6,6,0,0,0
1995,12,20,27.7,13.7,5,0,0,0
1995,12,21,27.9,14.4,6,0,0,0
1995,12,22,27.1,14.2,6,0,0,0
1995,12,23,27,14.5,8,0,0,0
1995,12,24,28.3,15.2,5,0,0,0
1995,12,25,29.1,16,6,0,0,0
1995,12,26,29,14.2,5,0,0,0
1995,12,27,27.4,13.3,4,0,0,0
1995,12,28,27.4,14.5,5,0,0,0
1995,12,29,27.1,15.2,6,0,0,0
1995,12,30,27.7,15.5,5,0,0,0
1995,12,31,27,14.5,5,0,0,0
1996,1,1,27.4,15.2,6,0,0,0
1996,1,2,27.8,16,3,0,0,0
1996,1,3,28.5,16.4,5,0,0,0
1996,1,4,30,16,6,0,0,0
1996,1,5,28,15,5,0,0,0
1996,1,6,28.5,13.5,6,0,0,0
1996,1,7,28,13.5,6,0,0,0
1996,1,8,32,13.5,5,0,0,0
1996,1,9,27.3,14.5,6,0,0,0
1996,1,10,27.1,15.1,6,0,0,0
1996,1,11,28.5,16.1,6,0,0,0
1996,1,12,29.4,16.2,6,0,0,0
1996,1,13,29.1,13.9,6,0,0,0
1996,1,14,28.8,14.5,7,0,0,0
1996,1,15,30,17.5,8,0,0,0
1996,1,16,29.5,19,9,0,0,0
1996,1,17,30.1,19,7,0,0,0
1996,1,18,29.4,16,7,0,0,0
1996,1,19,31,16.5,6,0,0,0
1996,1,20,30.5,16.9,5,0,0,0
1996,1,21,30.4,16.8,6,0,0,0
1996,1,22,30,16,7,0,0,0
1996,1,23,28.7,15.1,6,0,0,0
1996,1,24,28.1,15,6,0,0,0
1996,1,25,28,13.4,6,0,0,0
1996,1,26,28,14.6,8,0,0,0
1996,1,27,29.5,14.8,5,0,0,0
1996,1,28,29.5,13.5,7,0,0,0
1996,1,29,28,14,7,0,0,0
1996,1,30,28.5,13.1,7,0,0,0
1996,1,31,28.5,15.5,7,0,0,0
1996,2,1,29.9,13.5,7,0,  ,  
1996,2,2,29.3,16,6,0,  ,  
1996,2,3,28.1,11.2,6,0,  ,  
1996,2,4,29.5,13,7,0,  ,  
1996,2,5,30,16.2,9,0,  ,  
1996,2,6,30,14.4,5,0,  ,  
1996,2,7,29.5,15,6,0,  ,  
1996,2,8,29,14,7,0,  ,  
1996,2,9,28.4,16.6,7,0,  ,  
1996,2,10,30.1,17.5,8,0,  ,  
1996,2,11,30,18.5,8,0,  ,  
1996,2,12,30,17,7,0,  ,  
1996,2,13,28.7,17.2,7,0,  ,  
1996,2,14,30,16.5,7,0,  ,  
1996,2,15,30,18,8,0,  ,  
1996,2,16,30,17.4,6,0,  ,  
1996,2,17,30,14.8,8,0,  ,  
1996,2,18,30,15,8,0,  ,  
1996,2,19,30.5,13.9,7,0,  ,  
1996,2,20,30.8,15.4,5,0,  ,  
1996,2,21,33.7,18.8,7,0,  ,  
1996,2,22,30.3,20.5,7,0,  ,  
1996,2,23,34,21.4,1,0,  ,  
1996,2,24,33.8,19,8,0,  ,  
1996,2,25,34,17.2,5,0,  ,  
1996,2,26,33,16.5,5,0,  ,  
1996,2,27,33.6,18.1,6,0,  ,  
1996,2,28,32,17.8,6,0,  ,  
1996,2,29,32.2,16.1,8,0,  ,  
1996,3,1,32,15,8,0,0,0
1996,3,2,32.4,16.8,8,0,0,0
1996,3,3,32.4,14.5,8,0,0,0
1996,3,4,31.7,14.7,8,0,0,0
1996,3,5,32.7,16.5,8,0,0,0
1996,3,6,32,17,6,0,0,0
1996,3,7,32.7,17.5,7,0,0,0
1996,3,8,32.8,19,8,0,0,0
1996,3,9,33,20,7,0,0,0
1996,3,10,34,17.9,7,0,0,0
1996,3,11,33.2,18.4,8,0,0,0
1996,3,12,34.3,19.4,6,0,0,0
1996,3,13,35,19.5,7,0,0,0
1996,3,14,36,18.5,8,0,0,0
1996,3,15,36.5,18,8,0,0,0
1996,3,16,35.9,18.2,8,0,0,0
1996,3,17,35,19.1,7,0,0,0
1996,3,18,34.8,20.4,6,0,0,0
1996,3,19,35,22.5,6,0,0,0
1996,3,20,35.5,22.4,6,0,0,0
1996,3,21,36.5,20.5,10,0,0,0
1996,3,22,36,20,8,0,0,0
1996,3,23,35.8,19.6,6,0,0,0
1996,3,24,36.5,20.5,9,0,0,0
1996,3,25,37,20.4,8,0,0,0
1996,3,26,36.9,20.6,6,0,0,0
1996,3,27,37.4,23.6,8,0,0,0
1996,3,28,38.5,25.4,8,0,0,0
1996,3,29,39,23.8,7,0,0,0
1996,3,30,38,23,7,0,0,0
1996,3,31,36.5,24.4,6,0,0,0
1996,4,1,37,23.5,7,0,0,0
1996,4,2,37.2,24,9,0,0,0
1996,4,3,36.3,21.5,9,0,0,0
1996,4,4,36.1,21,10,0,0,0
1996,4,5,34.6,20,9,0,0,0
1996,4,6,34.8,20.4,16,0,0,0
1996,4,7,34,21.5,8,0,0,0
1996,4,8,35.3,21.5,9,0,0,0
1996,4,9,36.2,22,7,0,0,0
1996,4,10,36.5,22.4,8,0,0,0
1996,4,11,35.5,23,7,0,0,0
1996,4,12,34.1,23,7,0,0,0
1996,4,13,33,21.5,8,2.5,  ,  
1996,4,14,32.2,21,7,0,0,0
1996,4,15,30.6,21.4,8,0,0,0
1996,4,16,32.1,22.4,6,3,0,15
1996,4,17,33.8,22.5,7,4.4,1,15
1996,4,18,34.2,20.5,7,52.6,  ,  
1996,4,19,34,23.6,5,0,0,0
1996,4,20,33.5,23.4,5,0,0,0
1996,4,21,35.8,25,7,0,0,0
1996,4,22,35.5,21.3,6,1.8,  ,  
1996,4,23,35,23,5,0,0,0
1996,4,24,35,23,7,0,0,0
1996,4,25,35.4,23.7,7,0,0,0
1996,4,26,35.6,24,7,2,  ,  
1996,4,27,37,24.2,6,0,0,0
1996,4,28,38,23.1,7,0,0,0
1996,4,29,38,25.4,5,0,0,0
1996,4,30,38.3,27,8,0,0,0
1996,5,1,39.1,21,10,4.2,  ,  
1996,5,2,35,24.5,7,0,  ,  
1996,5,3,36.5,26,8,0,  ,  
1996,5,4,37.5,25,7,0,  ,  
1996,5,5,38,25.9,7,0,  ,  
1996,5,6,38.3,25.9,8,0,  ,  
1996,5,7,37.7,24.5,8,0,  ,  
1996,5,8,38.3,24.4,9,0,  ,  
1996,5,9,39.3,24.6,9,0,  ,  
1996,5,10,38,25.4,9,0,  ,  
1996,5,11,37.4,26.4,7,0,  ,  
1996,5,12,38,26,8,0,  ,  
1996,5,13,38,26.5,8,0,  ,  
1996,5,14,38.2,25.9,11,0,  ,  
1996,5,15,37,26,12,0,  ,  
1996,5,16,37,25.5,8,0,  ,  
1996,5,17,38.4,27,7,0,  ,  
1996,5,18,39.4,27.8,8,0,  ,  
1996,5,19,40,33.6,8,4.6,0,30
1996,5,20,34,22.1,8,21.8,  ,  
1996,5,21,36,24,5,0,  ,  
1996,5,22,37.3,26,7,0,  ,  
1996,5,23,37,23.6,6,0,  ,  
1996,5,24,37,25,6,0,  ,  
1996,5,25,37,24.5,7,0,  ,  
1996,5,26,37,26.2,7,0,  ,  
1996,5,27,38.1,22.5,11,4,  ,  
1996,5,28,35.4,24.4,8,0,  ,  
1996,5,29,35.5,25,8,0,  ,  
1996,5,30,36.4,24,6,0,  ,  
1996,5,31,37,25.5,5,0,  ,  
1996,6,1,37.5,24.5,6,0,0,0
1996,6,2,35.8,25.5,5,0,0,0
1996,6,3,37.2,24.4,7,0,1,30
1996,6,4,37.1,21,8,3.8,0,45
1996,6,5,35.7,25.2,6,0,0,55
1996,6,6,36.5,22,7,19,0,10
1996,6,7,35,22,7,0,1,35
1996,6,8,34,22,6,8.2,0,0
1996,6,9,34,22.5,6,0,0,0
1996,6,10,31.1,22.8,4,1.8,1,35
1996,6,11,32.7,20.2,7,48.6,0,0
1996,6,12,28.4,22,12,0,1,55
1996,6,13,30.4,20.5,9,22,7,55
1996,6,14,24,21,9,215.8,18,10
1996,6,15,23,20,23,86.9,1,45
1996,6,16,25.1,22,14,0,0,0
1996,6,17,28.1,22.5,13,0,0,5
1996,6,18,28.5,23,13,0,0,0
1996,6,19,29.4,22.6,16,0,0,0
1996,6,20,29,22.6,14,0,0,0
1996,6,21,31,22.8,10,0,0,0
1996,6,22,32.4,23,10,0,0,4
1996,6,23,31.4,23.4,10,0.4,0,0
1996,6,24,32.7,22.9,9,0,0,0
1996,6,25,33,23,9,0,0,0
1996,6,26,33,24.5,9,0,0,0
1996,6,27,33.6,24.5,7,0,0,0
1996,6,28,32.6,23.4,6,0,0,0
1996,6,29,33.7,23.5,9,0,0,0
1996,6,30,32.4,22.5,11,0,0,0
1996,7,1,32.1,23,9,0,0,0
1996,7,2,33.7,22.4,8,0,0,0
1996,7,3,32.5,22.4,6,0,0,0
1996,7,4,33.6,24,5,0,0,0
1996,7,5,33.4,24,5,0,0,0
1996,7,6,33,24.4,6,0,0,0
1996,7,7,33.2,22,6,9,  ,  
1996,7,8,30,22.4,5,0,0,0
1996,7,9,32,21,6,6.2,  ,  
1996,7,10,31,22.1,4,0,0,0
1996,7,11,30.2,20.5,5,1.2,  ,  
1996,7,12,31,21.8,7,0,  ,  
1996,7,13,32,23,8,2,  ,  
1996,7,14,31.1,22.9,12,0,0,0
1996,7,15,28.4,22.4,10,0,0,0
1996,7,16,30.1,22.5,10,0,0,0
1996,7,17,29.5,22.5,9,0,0,0
1996,7,18,28.4,20.5,9,17.4,11,5
1996,7,19,27.4,21.5,10,13.4,4,5
1996,7,20,27.5,22.5,10,0,0,0
1996,7,21,29.4,23,10,0,0,0
1996,7,22,28.7,22.8,10,0,0,0
1996,7,23,29.5,20.5,11,13.6,  ,  
1996,7,24,27.4,22,12,0,0,0
1996,7,25,30.5,22.5,11,1.2,  ,  
1996,7,26,29.7,22,10,0,0,0
1996,7,27,30.1,22.5,10,1.5,  ,  
1996,7,28,31.1,21.5,10,0,0,0
1996,7,29,31,22.3,9,0,0,0
1996,7,30,30.5,22,13,0,0,0
1996,7,31,29.7,22.1,13,0,0,0
1996,8,1,30,22.4,12,0,  ,  
1996,8,2,29.8,22,12,1.2,  ,  
1996,8,3,29,21.8,12,0,0,0
1996,8,4,31,22,11,0,0,0
1996,8,5,31.4,22.6,10,0,0,0
1996,8,6,31.4,22,9,0,3,17
1996,8,7,31.7,20,9,10.5,0,15
1996,8,8,27.5,22.4,10,0,0,0
1996,8,9,30,21.8,14,0,0,0
1996,8,10,28,22.2,11,0,1,0
1996,8,11,29.1,21.9,10,5.6,0,50
1996,8,12,26,22,10,4.8,1,0
1996,8,13,27,20.5,10,4.6,1,0
1996,8,14,27.5,22.2,13,0,0,0
1996,8,15,28,21.8,9,0.5,0,30
1996,8,16,27,21.8,2,2,1,15
1996,8,17,,21.5,5,0,  ,  
1996,8,18,30.4,20.2,7,78.2,2,40
1996,8,19,29,21.9,5,0.4,0,6
1996,8,20,28.4,21,6,2.5,3,30
1996,8,21,28,21,4,8.2,  ,  
1996,8,22,29.8,22,5,0.5,0,20
1996,8,23,28.4,21.4,6,0,0,0
1996,8,24,30,23.4,3,47.5,1,30
1996,8,25,30.1,22.4,4,2.2,1,40
1996,8,26,27.5,21.4,8,2.2,1,0
1996,8,27,27,21.8,13,0,0,0
1996,8,28,27,20.8,11,0,0,0
1996,8,29,28,21.9,11,0,0,0
1996,8,30,28,22,11,0,0,0
1996,8,31,29,22.5,7,0,0,0
1996,9,1,30,22,7,0,0,0
1996,9,2,29.4,20.8,6,8,  ,  
1996,9,3,28.7,21.6,5,0.4,1,20
1996,9,4,29.4,21,6,4.8,0,25
1996,9,5,28.1,21.6,6,0.8,0,34
1996,9,6,26.4,21.5,5,11.7,  ,  
1996,9,7,29.1,20,4,6,3,50
1996,9,8,28.4,20,4,9.4,4,50
1996,9,9,27,21.2,5,0,0,0
1996,9,10,28.5,22.1,5,0,0,0
1996,9,11,28.7,20,6,31.2,1,30
1996,9,12,28.6,21.8,6,0,0,0
1996,9,13,29.2,21.1,3,14.8,0,25
1996,9,14,28.8,21,7,3.8,0,2
1996,9,15,28,22,9,0.2,  ,  
1996,9,16,28.5,21.4,10,0,0,0
1996,9,17,28.4,21.2,9,0,0,0
1996,9,18,29,21.5,9,0,0,0
1996,9,19,29.4,21.2,9,0,0,0
1996,9,20,29.4,21.8,8,2,0,15
1996,9,21,29.5,22,7,0,0,0
1996,9,22,29.5,21,5,0,0,0
1996,9,23,30.5,22.4,5,0,0,0
1996,9,24,29.8,21,6,0,0,0
1996,9,25,31.4,22,5,0,0,0
1996,9,26,30.5,22.4,6,0,0,0
1996,9,27,30.4,21.5,7,0,0,0
1996,9,28,30.5,22,5,0,0,0
1996,9,29,29.8,20,5,33.6,1,0
1996,9,30,28.8,19.6,8,15.6,1,7
1996,10,1,28,20.4,13,4.8,1,10
1996,10,2,25,21.2,10,0.5,0,10
1996,10,3,28,20.1,11,0,0,0
1996,10,4,29,20.2,11,0,0,0
1996,10,5,29.5,19.4,6,0,0,0
1996,10,6,29.7,20.5,7,0,0,0
1996,10,7,29,20,6,0,0,0
1996,10,8,29,20.4,4,0,0,0
1996,10,9,28.1,21,5,0,0,0
1996,10,10,26.3,20,7,0,0,0
1996,10,11,27.1,19.6,5,0,0,0
1996,10,12,26,20,3,0,0,0
1996,10,13,29.3,20.5,4,0,0,10
1996,10,14,27.2,21,6,2.5,1,2
1996,10,15,29,21.2,4,1,1,15
1996,10,16,27,21,4,7.6,0,20
1996,10,17,26.1,20.8,7,2.6,0,5
1996,10,18,24,20.2,9,19.6,0,15
1996,10,19,22.5,20,7,26.6,7,20
1996,10,20,25.7,20.3,3,65.2,7,30
1996,10,21,27,21,1,2.4,0,45
1996,10,22,29.7,21.1,5,0,0,0
1996,10,23,30,21.4,5,0,0,15
1996,10,24,29.6,21.1,2,0.5,0,50
1996,10,25,29,20.3,3,21,0,45
1996,10,26,27.5,21,4,0,0,0
1996,10,27,26.5,21,5,0,0,0
1996,10,28,28,20.5,5,2,0,0
1996,10,29,28.4,19.5,6,0,0,0
1996,10,30,29,19,4,0,0,0
1996,10,31,26.7,20,5,0,0,0
1996,11,1,28.5,19.5,4,0,0,0
1996,11,2,29,20.4,1,0,0,0
1996,11,3,28.5,16.5,4,0,0,0
1996,11,4,28,15.5,6,0,0,0
1996,11,5,26.8,14.6,5,0,0,0
1996,11,6,27.7,15,4,0,0,0
1996,11,7,28,20.2,5,0,0,0
1996,11,8,29.1,19.9,4,0,0,0
1996,11,9,29.7,19.5,7,0,0,0
1996,11,10,31,20,4,0,0,0
1996,11,11,30,19.4,4,0,0,0
1996,11,12,30.4,19.4,3,0,0,0
1996,11,13,30.9,19.9,3,0,0,0
1996,11,14,30.5,21,4,0,0,0
1996,11,15,28.5,18,4,0,0,0
1996,11,16,27.6,17.5,6,0,0,0
1996,11,17,27.8,20.2,6,0,0,0
1996,11,18,28,16.5,4,0,0,0
1996,11,19,25.8,18.9,5,0,1,5
1996,11,20,24,19,4,3.4,1,45
1996,11,21,26.5,19,2,0,1,5
1996,11,22,24.2,20,8,2.6,0,45
1996,11,23,24.9,20,8,0,2,20
1996,11,24,25.4,18.5,5,9.9,1,40
1996,11,25,25.7,18.8,4,3.5,0,0
1996,11,26,24.5,18.5,4,0,0,0
1996,11,27,25.5,18,5,0,0,0
1996,11,28,24.3,16.6,5,0,0,0
1996,11,29,26,15,6,0,0,0
1996,11,30,26.4,15.1,3,0,0,0
1996,12,1,26.5,13.5,5,0,0,0
1996,12,2,27.8,12.6,4,0,0,0
1996,12,3,26.5,13.4,5,0,0,0
1996,12,4,27.4,15.4,5,0,0,0
1996,12,5,27.4,17.5,6,0,0,0
1996,12,6,28.5,20.5,7,2,22,38
1996,12,7,25.1,19.1,9,7.2,5,39
1996,12,8,24,20,6,11.8,7,35
1996,12,9,21.1,17,5,3.8,  ,  
1996,12,10,22.4,17.5,6,0.5,9,30
1996,12,11,20,17.5,3,68,6,0
1996,12,12,22,17.5,5,0,3,35
1996,12,13,20,17.8,6,14,4,30
1996,12,14,22.6,19.1,9,4.4,4,15
1996,12,15,24,19.5,1,5.4,2,50
1996,12,16,22,19.6,3,2,2,30
1996,12,17,23,18,9,15.2,0,35
1996,12,18,26.7,16.2,5,0.2,  ,  
1996,12,19,23.1,16,3,0,0,0
1996,12,20,24.5,14.5,3,0,0,0
1996,12,21,25,14.2,4,0,0,0
1996,12,22,25,14.5,3,0,0,0
1996,12,23,27,15.5,3,0,0,0
1996,12,24,26.7,14.5,3,0,0,0
1996,12,25,26.1,12.4,1,0,0,0
1996,12,26,26,13.6,3,0,0,0
1996,12,27,26.5,14.4,3,0,0,0
1996,12,28,28,15.1,4,0,0,0
1996,12,29,27,14,4,0,0,0
1996,12,30,25.7,14.3,5,0,0,0
1996,12,31,25.2,13.9,4,0,0,0
1997,1,1,25,13,5,0,0,0
1997,1,2,26,13.9,4,0,0,0
1997,1,3,28,16,3,0,0,0
1997,1,4,27,15,3,0,0,0
1997,1,5,27,15,5,0,0,0
